Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
1202134,2018-09-02,Texas,San Antonio,0,4,0,0,0,BEXAR,48029,30503301,2087679.0
1202274,2018-09-02,New Jersey,Paterson,2,2,0,0,0,PASSAIC,34031,9290841,513395.0
1202318,2018-09-02,Alabama,Birmingham,0,6,0,1,0,JEFFERSON,01073,5108468,662895.0
1201885,2018-09-02,Arkansas,Fort Smith,0,4,0,0,0,SEBASTIAN,05131,3067732,129098.0
1202332,2018-09-02,California,San Bernardino,0,8,0,0,0,SAN BERNARDINO,06071,38965193,2195611.0
1202437,2018-09-02,New Jersey,Trenton,0,4,0,0,0,MERCER,34021,9290841,381671.0
1201973,2018-09-01,Florida,Fort Lauderdale (Lauderhill),1,3,0,0,0,BROWARD,12011,22610726,1962531.0
1201135,2018-09-01,Ohio,Cleveland,1,7,0,0,0,CUYAHOGA,39035,11785935,1233088.0
1200904,2018-08-31,Colorado,Aurora,2,2,0,1,1,ARAPAHOE,08005,5877610,656061.0
1197278,2018-08-27,Arkansas,Pine Bluff,1,3,0,0,0,JEFFERSON,05069,3067732,63661.0
1196028,2018-08-26,Florida,Jacksonville,2,9,1,0,0,DUVAL,12031,22610726,1030822.0
1195537,2018-08-25,Virginia,Richmond,0,5,0,0,0,RICHMOND CITY,51760,8715698,229247.0
1196051,2018-08-25,Tennessee,Nashville,1,4,0,0,0,DAVIDSON,47037,7126489,712334.0
1194315,2018-08-23,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1194598,2018-08-23,Maryland,Baltimore,0,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
1194057,2018-08-22,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1192788,2018-08-21,Tennessee,Memphis,0,4,0,0,1,SHELBY,47157,7126489,910042.0
1191368,2018-08-20,Tennessee,Jackson,1,4,0,0,0,MADISON,47113,7126489,99193.0
1192036,2018-08-20,Ohio,Cleveland,1,3,0,0,0,CUYAHOGA,39035,11785935,1233088.0
1191279,2018-08-19,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
1190035,2018-08-18,New York,Bronx,0,4,0,0,1,BRONX,36005,19571216,1356476.0
1189717,2018-08-17,Illinois,Chicago,0,7,0,0,0,COOK,17031,12549689,5087072.0
1188597,2018-08-15,South Carolina,Greenwood,0,5,0,0,0,GREENWOOD,45047,5373555,69460.0
1186888,2018-08-14,Pennsylvania,Wyncote,0,5,0,0,1,MONTGOMERY,42091,12961683,868742.0
1185622,2018-08-12,Pennsylvania,Pittsburgh,0,4,0,0,1,ALLEGHENY,42003,12961683,1224825.0
1185520,2018-08-12,California,Clearlake,3,1,1,0,0,LAKE,06033,38965193,67878.0
1184607,2018-08-11,Colorado,Thornton,1,3,0,0,1,ADAMS,08001,5877610,533365.0
1186061,2018-08-11,California,San Francisco,1,4,0,0,1,SAN FRANCISCO,06075,38965193,808988.0
1184992,2018-08-10,Missouri,Saint Louis,0,4,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
1184206,2018-08-10,Michigan,Detroit,0,4,0,0,1,WAYNE,26163,10037261,1751169.0
1182893,2018-08-08,New Jersey,Paterson,0,4,0,0,0,PASSAIC,34031,9290841,513395.0
1182717,2018-08-08,Pennsylvania,Philadelphia,2,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1179935,2018-08-05,Illinois,Chicago,1,4,0,0,0,COOK,17031,12549689,5087072.0
1179619,2018-08-05,Illinois,Chicago,1,5,0,0,0,COOK,17031,12549689,5087072.0
1179607,2018-08-05,Illinois,Chicago,0,8,0,0,0,COOK,17031,12549689,5087072.0
1179677,2018-08-05,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1179644,2018-08-05,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1179810,2018-08-04,Nevada,Las Vegas,0,6,0,0,0,CLARK,32003,3194176,2336573.0
1180161,2018-08-04,Missouri,Kansas City,0,6,0,0,1,JACKSON,29095,6196156,718560.0
1179805,2018-08-04,Illinois,Chicago,1,3,0,0,0,COOK,17031,12549689,5087072.0
1179589,2018-08-04,Wisconsin,Milwaukee,0,4,0,0,0,MILWAUKEE,55079,5910955,916205.0
1176169,2018-07-31,California,Gardena,3,1,0,0,1,LOS ANGELES,06037,38965193,9663345.0
1177024,2018-07-30,Georgia,Savannah,0,4,0,0,0,CHATHAM,13051,11029227,303655.0
1175571,2018-07-30,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1174423,2018-07-29,Pennsylvania,York,0,4,0,0,0,YORK,42133,12961683,464640.0
1174960,2018-07-29,Arizona,Phoenix,1,4,0,0,0,MARICOPA,04013,7431344,4585871.0
1174990,2018-07-29,Michigan,Lansing,0,4,0,0,0,INGHAM,26065,10037261,284637.0
1174190,2018-07-28,Louisiana,New Orleans,3,7,0,0,1,ORLEANS,22071,4573749,364136.0
1174527,2018-07-28,California,Los Angeles,2,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1173476,2018-07-27,Texas,Robstown,4,0,1,0,0,NUECES,48355,30503301,352289.0
1173637,2018-07-27,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1172224,2018-07-26,Ohio,Cleveland,1,6,0,0,2,CUYAHOGA,39035,11785935,1233088.0
1173069,2018-07-26,California,Oakland,2,2,0,0,0,ALAMEDA,06001,38965193,1622188.0
1172403,2018-07-26,Texas,Dallas,0,6,0,0,0,DALLAS,48113,30503301,2606358.0
1172333,2018-07-25,Louisiana,New Orleans,0,4,0,0,1,ORLEANS,22071,4573749,364136.0
1170482,2018-07-23,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
1168828,2018-07-21,Maryland,Baltimore,0,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
1169103,2018-07-21,Illinois,Chicago,2,5,0,0,0,COOK,17031,12549689,5087072.0
1169656,2018-07-20,Washington,Sunnyside,1,4,0,0,0,YAKIMA,53077,7812880,256643.0
1167806,2018-07-20,New Jersey,Elizabeth,0,4,0,0,0,UNION,34039,9290841,572726.0
1166302,2018-07-18,Oklahoma,Oklahoma City,0,4,0,0,4,OKLAHOMA,40109,4053824,808866.0
1165214,2018-07-16,Florida,Palm Beach Gardens (Riviera Beach),2,4,0,0,0,PALM BEACH,12099,22610726,1533801.0
1165299,2018-07-16,Pennsylvania,Philadelphia,1,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1165183,2018-07-16,District of Columbia,Washington,1,4,0,0,10,DISTRICT OF COLUMBIA,11001,678972,678972.0
1164167,2018-07-15,Colorado,Denver,0,4,0,0,0,DENVER,08031,5877610,716577.0
1164110,2018-07-15,Tennessee,Chattanooga,0,5,0,0,0,HAMILTON,47065,7126489,379864.0
1163947,2018-07-14,Maryland,Fort Washington,0,4,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
1162785,2018-07-13,Virginia,Richmond,1,3,0,0,0,RICHMOND CITY,51760,8715698,229247.0
1162687,2018-07-12,Tennessee,Memphis,0,5,0,0,0,SHELBY,47157,7126489,910042.0
1162437,2018-07-11,Texas,Houston,0,4,0,0,0,HARRIS,48201,30503301,4835125.0
1161230,2018-07-11,Florida,Reddick,0,4,0,0,0,MARION,12083,22610726,409959.0
1159820,2018-07-09,Florida,Orlando,1,4,0,0,2,ORANGE,12095,22610726,1471416.0
1160253,2018-07-09,Delaware,Wilmington,4,0,1,0,0,NEW CASTLE,10003,1031890,578592.0
1160418,2018-07-08,Alabama,Brandon,0,5,0,1,0,Jefferson,01073,5108468,662895.0
1159528,2018-07-08,Tennessee,Memphis,0,4,0,0,0,SHELBY,47157,7126489,910042.0
1158826,2018-07-07,Alabama,Wetumpka,2,2,1,0,0,ELMORE,01051,5108468,90441.0
1156480,2018-07-05,New York,Brooklyn,0,4,0,0,0,KINGS,36047,19571216,2561225.0
1157073,2018-07-05,New York,Albany,0,4,0,0,0,ALBANY,36001,19571216,316659.0
1156638,2018-07-05,Virginia,Virginia Beach,0,6,0,0,1,VIRGINIA BEACH CITY,51810,8715698,453649.0
1157733,2018-07-05,Ohio,Lima,1,5,0,0,0,ALLEN,39003,11785935,100838.0
1156528,2018-07-05,California,Los Angeles,3,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1155906,2018-07-04,Georgia,Atlanta,1,3,0,0,0,FULTON,13121,11029227,1079105.0
1155567,2018-07-03,Missouri,Saint Louis,1,5,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1154998,2018-07-03,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
1154558,2018-07-02,New York,Buffalo,2,2,0,0,1,ERIE,36029,19571216,946147.0
1153997,2018-07-01,Illinois,Chicago,0,6,0,0,0,COOK,17031,12549689,5087072.0
1153531,2018-06-30,Maryland,Baltimore,0,6,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
1153134,2018-06-30,Georgia,Ashburn,1,6,0,0,2,TURNER,13287,11029227,8909.0
1153471,2018-06-30,New Jersey,Jersey City,0,5,0,0,1,HUDSON,34017,9290841,705472.0
1151584,2018-06-28,Maryland,Annapolis,5,0,0,0,1,ANNE ARUNDEL,24003,6180253,594582.0
1151355,2018-06-27,California,Oakland,1,3,0,0,0,ALAMEDA,06001,38965193,1622188.0
1151527,2018-06-27,Texas,San Antonio,0,4,0,0,1,BEXAR,48029,30503301,2087679.0
1151373,2018-06-27,Connecticut,Hartford,0,4,0,0,0,HARTFORD,09003,3617176,
1149910,2018-06-25,Illinois,Chicago,0,6,0,0,0,COOK,17031,12549689,5087072.0
1148468,2018-06-24,North Carolina,Sanford,1,5,0,1,1,LEE,37105,10835491,67059.0
1148678,2018-06-24,Florida,Punta Gorda,0,4,0,0,0,CHARLOTTE,12015,22610726,206134.0
1148647,2018-06-24,Florida,Indiantown,0,4,0,0,0,MARTIN,12085,22610726,163315.0
1149173,2018-06-24,Florida,Palm Beach Gardens (Riviera Beach),1,3,0,0,0,PALM BEACH,12099,22610726,1533801.0
1149463,2018-06-24,Indiana,Gary,1,3,0,0,0,LAKE,18089,6862199,500598.0
1148596,2018-06-24,Ohio,Sandusky,0,5,0,0,0,ERIE,39043,11785935,74035.0
1148042,2018-06-23,Kansas,Wichita,0,4,0,0,0,SEDGWICK,20173,2940546,528469.0
1147720,2018-06-23,Illinois,Chicago,1,4,0,0,0,COOK,17031,12549689,5087072.0
1161366,2018-06-23,Tennessee,Covington,0,4,0,0,0,TIPTON,47167,7126489,62015.0
1147323,2018-06-22,Pennsylvania,Homestead (Munhall),1,3,0,0,0,ALLEGHENY,42003,12961683,1224825.0
1146968,2018-06-21,California,San Bernardino,1,3,0,0,0,SAN BERNARDINO,06071,38965193,2195611.0
1146760,2018-06-21,Louisiana,Morganza,0,4,0,0,0,POINTE COUPEE,22077,4573749,20000.0
1146547,2018-06-21,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1145709,2018-06-20,California,Modesto,0,5,0,0,0,STANISLAUS,06099,38965193,551430.0
1145881,2018-06-19,Alabama,Huntsville,0,4,0,0,1,MADISON,01089,5108468,412600.0
1144852,2018-06-18,Illinois,Bloomington,3,1,0,0,1,MCLEAN,17113,12549689,170441.0
1143558,2018-06-18,Illinois,Chicago,2,3,0,0,0,COOK,17031,12549689,5087072.0
1143135,2018-06-17,North Carolina,Charlotte,0,4,0,0,0,MECKLENBURG,37119,10835491,1163701.0
1142789,2018-06-17,New Jersey,Trenton,0,17,1,2,2,MERCER,34021,9290841,381671.0
1143081,2018-06-17,Georgia,Macon,1,3,0,0,1,BIBB,13021,11029227,156512.0
1143524,2018-06-17,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1141645,2018-06-14,California,Union City,0,5,0,0,0,ALAMEDA,06001,38965193,1622188.0
1141943,2018-06-14,California,Tracy,1,4,0,0,4,SAN JOAQUIN,06077,38965193,800965.0
1141745,2018-06-14,New York,Buffalo,1,4,0,0,0,ERIE,36029,19571216,946147.0
1141108,2018-06-14,Colorado,Westminster,1,3,0,0,1,ADAMS,08001,5877610,533365.0
1142145,2018-06-14,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1139320,2018-06-12,New York,Bronx,0,4,0,0,0,BRONX,36005,19571216,1356476.0
1139176,2018-06-11,Alabama,Montgomery,0,4,0,0,3,MONTGOMERY,01101,5108468,224980.0
1138324,2018-06-11,Florida,Orlando,5,0,1,0,0,ORANGE,12095,22610726,1471416.0
1137435,2018-06-10,California,Valley Village,0,6,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1137586,2018-06-10,Indiana,Indianapolis (Lawrence),1,4,0,0,1,MARION,18097,6862199,968460.0
1137547,2018-06-10,Illinois,Aurora,0,7,0,0,0,DUPAGE,17043,12549689,921213.0
1137600,2018-06-10,Florida,Bradenton,1,5,0,0,2,MANATEE,12081,22610726,441095.0
1137473,2018-06-10,Illinois,Chicago,1,5,0,0,0,COOK,17031,12549689,5087072.0
1137848,2018-06-10,Illinois,Bloomington,2,2,0,0,1,MCLEAN,17113,12549689,170441.0
1137737,2018-06-09,North Carolina,Kannapolis,0,4,0,0,0,CABARRUS,37025,10835491,240016.0
1136928,2018-06-09,Massachusetts,Boston,0,4,0,0,1,SUFFOLK,25025,7001399,768425.0
1137402,2018-06-09,Pennsylvania,Philadelphia,1,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1134378,2018-06-05,Florida,Jacksonville,3,1,0,0,0,DUVAL,12031,22610726,1030822.0
1132408,2018-06-03,Texas,Dallas,0,5,0,0,0,DALLAS,48113,30503301,2606358.0
1131909,2018-06-03,Illinois,Chicago,1,3,0,0,0,COOK,17031,12549689,5087072.0
1131855,2018-06-02,Nebraska,Omaha,1,6,0,0,1,DOUGLAS,31055,1978379,589540.0
1132050,2018-06-02,New York,Buffalo,0,5,0,0,0,ERIE,36029,19571216,946147.0
1129432,2018-05-31,South Carolina,Timmonsville,3,2,0,0,1,FLORENCE,45041,5373555,137214.0
1126712,2018-05-27,Louisiana,Shreveport,0,4,0,0,1,CADDO,22017,4573749,226386.0
1126434,2018-05-27,Colorado,Aurora,1,3,0,0,0,ARAPAHOE,08005,5877610,656061.0
1124777,2018-05-25,Ohio,Cincinnati,0,4,0,0,1,HAMILTON,39061,11785935,827058.0
1122728,2018-05-20,Indiana,Anderson,0,4,0,0,0,MADISON,18095,6862199,132504.0
1121111,2018-05-20,Mississippi,Hazlehurst,1,7,0,0,2,COPIAH,28029,2939690,27664.0
1118785,2018-05-18,Texas,Santa Fe,10,13,0,0,1,GALVESTON,48167,30503301,361744.0
1116705,2018-05-16,Texas,Ponder,4,1,1,0,0,DENTON,48121,30503301,1007703.0
1115110,2018-05-14,Maryland,Baltimore,0,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
1114725,2018-05-13,California,Los Angeles,2,2,0,0,1,LOS ANGELES,06037,38965193,9663345.0
1115051,2018-05-13,California,Stockton,3,2,0,0,0,SAN JOAQUIN,06077,38965193,800965.0
1114402,2018-05-13,Mississippi,Byhalia,0,4,0,0,1,MARSHALL,28093,2939690,34123.0
1114276,2018-05-12,Nebraska,Omaha,0,6,0,0,0,DOUGLAS,31055,1978379,589540.0
1113538,2018-05-12,New Jersey,Paulsboro,0,4,0,0,0,GLOUCESTER,34015,9290841,308423.0
1113737,2018-05-11,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1112948,2018-05-11,Oklahoma,Talihina,0,4,1,0,0,LATIMER,40077,4053824,9526.0
1111950,2018-05-09,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1111649,2018-05-09,Nebraska,Omaha,0,4,0,0,0,DOUGLAS,31055,1978379,589540.0
1110399,2018-05-07,California,San Diego,0,5,0,0,0,SAN DIEGO,06073,38965193,3269973.0
1108856,2018-05-06,Oklahoma,Stillwater,0,4,0,0,0,PAYNE,40119,4053824,83352.0
1109322,2018-05-06,Tennessee,Memphis,2,4,0,0,1,SHELBY,47157,7126489,910042.0
1108879,2018-05-05,Georgia,Columbus,0,5,0,0,1,MUSCOGEE,13215,11029227,201877.0
1110773,2018-05-04,North Carolina,Henderson,0,4,0,0,0,VANCE,37181,10835491,42301.0
1109928,2018-05-04,Illinois,Chicago Heights,0,4,0,0,0,COOK,17031,12549689,5087072.0
1106451,2018-05-02,Illinois,Chicago,1,4,0,0,2,COOK,17031,12549689,5087072.0
1106432,2018-05-02,New York,Brooklyn,1,4,0,0,0,KINGS,36047,19571216,2561225.0
1106557,2018-05-02,Minnesota,Minneapolis,0,4,0,1,2,HENNEPIN,27053,5737915,1258713.0
1105061,2018-05-01,Louisiana,New Orleans,0,5,0,0,0,ORLEANS,22071,4573749,364136.0
1103454,2018-04-30,Florida,Pompano Beach,0,4,0,0,0,BROWARD,12011,22610726,1962531.0
1103465,2018-04-30,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
1103423,2018-04-29,Tennessee,Wartburg,0,4,0,0,1,MORGAN,47129,7126489,21573.0
1102808,2018-04-29,Washington,Seattle (Skyway),2,2,0,0,0,KING,53033,7812880,2271380.0
1103045,2018-04-29,North Carolina,Monroe,1,3,0,0,1,UNION,37179,10835491,256452.0
1102900,2018-04-29,Florida,West Palm Beach,1,3,0,0,1,PALM BEACH,12099,22610726,1533801.0
1102559,2018-04-28,North Carolina,Maxton,0,5,0,0,0,ROBESON,37155,10835491,117365.0
1100691,2018-04-25,Arkansas,Pine Bluff,0,4,0,0,0,JEFFERSON,05069,3067732,63661.0
1100852,2018-04-25,Missouri,Saint Louis,3,1,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
1099516,2018-04-24,Michigan,Flint,0,4,0,0,0,GENESEE,26049,10037261,401522.0
1096826,2018-04-22,Tennessee,Antioch,4,3,0,0,1,DAVIDSON,47037,7126489,712334.0
1097700,2018-04-22,Louisiana,New Orleans,2,4,0,0,1,ORLEANS,22071,4573749,364136.0
1096232,2018-04-21,Pennsylvania,Philadelphia,2,2,0,0,1,PHILADELPHIA,42101,12961683,1550542.0
1096388,2018-04-20,California,San Francisco,1,5,0,0,0,SAN FRANCISCO,06075,38965193,808988.0
1095043,2018-04-18,North Carolina,Asheville,3,3,1,0,0,BUNCOMBE,37021,10835491,275901.0
1092279,2018-04-15,Louisiana,Shreveport,0,6,0,0,0,CADDO,22017,4573749,226386.0
1088778,2018-04-09,California,Vallejo,0,4,0,0,0,SOLANO,06095,38965193,449218.0
1087153,2018-04-08,North Carolina,Hickory,1,3,0,0,3,CATAWBA,37035,10835491,164645.0
1087021,2018-04-08,Florida,Miami,2,2,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1086773,2018-04-06,Florida,Jacksonville,0,4,0,0,0,DUVAL,12031,22610726,1030822.0
1086966,2018-04-06,Virginia,Virginia Beach,1,3,0,0,0,VIRGINIA BEACH CITY,51810,8715698,453649.0
1084847,2018-04-04,Louisiana,New Orleans,2,2,0,0,0,ORLEANS,22071,4573749,364136.0
1083552,2018-04-02,Texas,Houston,1,3,0,0,0,HARRIS,48201,30503301,4835125.0
1082835,2018-04-01,Michigan,Saginaw,0,5,0,0,0,SAGINAW,26145,10037261,187782.0
1083011,2018-04-01,Alabama,Mobile,1,4,0,0,3,MOBILE,01097,5108468,411640.0
1082273,2018-03-31,New Jersey,Asbury Park,0,5,0,0,0,MONMOUTH,34025,9290841,642799.0
1080234,2018-03-29,Texas,Plano,1,3,0,0,1,COLLIN,48085,30503301,1195359.0
1080442,2018-03-29,New Jersey,Camden,0,4,0,0,0,CAMDEN,34007,9290841,527196.0
1077180,2018-03-24,Utah,Salt Lake City (West Valley City),0,4,0,0,0,SALT LAKE,49035,3417734,1185813.0
1074886,2018-03-21,California,San Francisco,0,5,1,0,0,SAN FRANCISCO,06075,38965193,808988.0
1071427,2018-03-17,Kentucky,Louisville,0,7,0,0,1,JEFFERSON,21111,4526154,772144.0
1071381,2018-03-17,Illinois,Harvey,0,4,0,0,0,COOK,17031,12549689,5087072.0
1078612,2018-03-13,Florida,Macclenny,0,4,0,0,1,BAKER,12003,22610726,28368.0
1068615,2018-03-12,California,Modesto,0,4,0,0,0,STANISLAUS,06099,38965193,551430.0
1067061,2018-03-11,Indiana,South Bend,0,6,0,0,2,ST JOSEPH,18141,6862199,272848.0
1067264,2018-03-11,Illinois,Champaign,1,3,0,0,0,CHAMPAIGN,17019,12549689,205644.0
1067296,2018-03-11,Michigan,Saginaw,1,4,0,0,0,SAGINAW,26145,10037261,187782.0
1066594,2018-03-09,North Carolina,Wadesboro,3,1,0,0,1,ANSON,37007,10835491,21897.0
1064514,2018-03-07,Alabama,Hurtsboro,2,2,0,0,1,RUSSELL,01113,5108468,58744.0
1062466,2018-03-04,Illinois,Rockford,1,4,0,0,1,WINNEBAGO,17201,12549689,280922.0
1061748,2018-03-03,New York,Brooklyn,1,3,0,0,0,KINGS,36047,19571216,2561225.0
1062123,2018-03-03,Florida,Miami,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1059559,2018-02-27,Connecticut,Bridgeport,0,4,0,0,0,FAIRFIELD,09001,3617176,
1057518,2018-02-26,Michigan,Detroit,4,0,1,0,0,WAYNE,26163,10037261,1751169.0
1056240,2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),1,3,0,0,0,PALM BEACH,12099,22610726,1533801.0
1052372,2018-02-18,Texas,San Antonio,0,5,0,0,0,BEXAR,48029,30503301,2087679.0
1052035,2018-02-17,Kansas,Kansas City,1,7,0,0,0,WYANDOTTE,20209,2940546,165281.0
1051407,2018-02-17,Tennessee,Memphis,0,5,0,0,0,SHELBY,47157,7126489,910042.0
1051291,2018-02-16,Oklahoma,Oklahoma City,1,3,0,0,2,OKLAHOMA,40109,4053824,808866.0
1049217,2018-02-14,Florida,Pompano Beach (Parkland),17,17,0,0,1,BROWARD,12011,22610726,1962531.0
1049024,2018-02-13,Louisiana,New Orleans,2,3,0,0,2,ORLEANS,22071,4573749,364136.0
1047761,2018-02-11,Michigan,Detroit,3,3,1,0,1,WAYNE,26163,10037261,1751169.0
1046961,2018-02-10,Kentucky,Paintsville,4,0,1,0,0,JOHNSON,21115,4526154,22116.0
1044234,2018-02-07,Florida,Lake Worth (Lantana),2,3,1,0,0,PALM BEACH,12099,22610726,1533801.0
1043447,2018-02-05,Colorado,Colorado Springs,1,4,1,0,0,EL PASO,08041,5877610,744215.0
1042280,2018-02-03,Ohio,Cleveland (Garfield Heights),1,5,0,0,0,CUYAHOGA,39035,11785935,1233088.0
1040815,2018-01-31,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1037529,2018-01-28,Pennsylvania,Melcroft,4,0,1,0,0,FAYETTE,42051,12961683,123915.0
1037515,2018-01-28,Indiana,Indianapolis,2,2,0,1,1,MARION,18097,6862199,968460.0
1038429,2018-01-28,Pennsylvania,Reading,4,0,0,0,1,BERKS,42011,12961683,432821.0
1037438,2018-01-27,Kentucky,Bowling Green,0,4,0,0,0,WARREN,21227,4526154,142229.0
1037541,2018-01-27,California,Los Angeles,0,5,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1035803,2018-01-25,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
1033262,2018-01-23,Kentucky,Benton,2,14,0,0,1,MARSHALL,21157,4526154,31744.0
1034205,2018-01-23,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1032393,2018-01-21,Florida,Orlando,0,4,0,0,2,ORANGE,12095,22610726,1471416.0
1031851,2018-01-21,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1029095,2018-01-17,District of Columbia,Washington,1,3,0,0,1,DISTRICT OF COLUMBIA,11001,678972,678972.0
1042072,2018-01-15,Florida,Alachua,0,5,0,0,2,ALACHUA,12001,22610726,285994.0
1026804,2018-01-14,Alabama,Eutaw,1,4,0,0,0,GREENE,01063,5108468,7341.0
1027013,2018-01-14,Alabama,Madison,0,4,0,0,1,LIMESTONE,01083,5108468,114654.0
1025673,2018-01-12,Tennessee,Nashville,3,2,0,0,1,DAVIDSON,47037,7126489,712334.0
1025272,2018-01-11,Missouri,Saint Robert (St Robert),2,2,0,0,1,PULASKI,29169,6196156,53812.0
1022067,2018-01-07,Alabama,Union Springs,1,5,0,0,0,BULLOCK,01011,5108468,9897.0
1022055,2018-01-07,Florida,Plantation,0,4,0,0,0,BROWARD,12011,22610726,1962531.0
1021788,2018-01-05,Mississippi,Hattiesburg,0,6,0,0,1,FORREST,28035,2939690,78208.0
1020574,2018-01-04,Arkansas,Brinkley,1,3,0,0,1,MONROE,05095,3067732,6512.0
1018295,2018-01-01,Alabama,Huntsville,1,3,0,0,0,MADISON,01089,5108468,412600.0
1582816,2019-12-29,Illinois,Danville,0,5,0,0,0,VERMILION,17183,12549689,71652.0
1582197,2019-12-29,New York,Buffalo,1,3,0,0,0,ERIE,36029,19571216,946147.0
1583444,2019-12-29,California,Ceres,0,5,0,0,0,STANISLAUS,06099,38965193,551430.0
1581590,2019-12-27,California,Modesto,1,3,0,0,0,STANISLAUS,06099,38965193,551430.0
1581103,2019-12-27,Texas,Houston,2,7,0,0,4,HARRIS,48201,30503301,4835125.0
1581476,2019-12-27,Georgia,Kennesaw,0,4,0,0,0,COBB,13067,11029227,776743.0
1580308,2019-12-26,Florida,Saint Petersburg,0,5,0,0,0,PINELLAS,12103,22610726,961596.0
1579889,2019-12-25,California,Oakland,0,4,0,0,0,ALAMEDA,06001,38965193,1622188.0
1579970,2019-12-25,Iowa,Coralville,1,3,0,0,2,JOHNSON,19103,3207004,157528.0
1579856,2019-12-25,Virginia,Richmond,1,3,0,0,0,RICHMOND CITY,51760,8715698,229247.0
1579266,2019-12-24,Louisiana,New Orleans,0,4,0,0,0,ORLEANS,22071,4573749,364136.0
1594317,2019-12-24,Illinois,Joliet,0,5,0,0,0,WILL,17197,12549689,700728.0
1579220,2019-12-24,North Carolina,High Point,0,6,0,0,0,GUILFORD,37081,10835491,549866.0
1577577,2019-12-22,Maryland,Baltimore,0,7,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
1577688,2019-12-22,Minnesota,Minneapolis (Spring Lake Park),1,7,0,0,0,HENNEPIN,27053,5737915,1258713.0
1577518,2019-12-22,Illinois,Chicago,0,12,0,1,2,COOK,17031,12549689,5087072.0
1578711,2019-12-21,Louisiana,Edgard,0,4,0,0,1,ST JOHN THE BAPTIST,22095,4573749,39592.0
1577046,2019-12-20,Mississippi,Waynesboro,1,6,0,0,1,WAYNE,28153,2939690,19703.0
1577438,2019-12-20,Alabama,Tuskegee,2,2,0,0,0,MACON,01087,5108468,18370.0
1575175,2019-12-18,Texas,San Antonio,0,4,0,0,4,BEXAR,48029,30503301,2087679.0
1573754,2019-12-17,Montana,Great Falls,3,1,1,0,0,CASCADE,30013,1132812,84900.0
1572275,2019-12-15,Georgia,Columbus,1,4,0,0,0,MUSCOGEE,13215,11029227,201877.0
1573471,2019-12-14,California,Ivanhoe,0,4,0,0,0,TULARE,06107,38965193,479468.0
1571348,2019-12-12,Missouri,Saint Louis (Moline Acres),1,3,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
1568230,2019-12-10,New Jersey,Jersey City,4,3,2,0,0,HUDSON,34017,9290841,705472.0
1567932,2019-12-08,Texas,Desoto,2,3,0,0,0,DALLAS,48113,30503301,2606358.0
